;nro_importaciones;nro_usados;nro_nuevo;nro_otros;nro_destino_europa;nro_destino_asia;nro_destino_america;nro_destino_africa;nro_destino_oceania;total_pesoneto;importe_aduana;importe_iva;importe_salvaguardia;cluster.km
1.79228E+12;3;0;3;0;0;1;2;0;0;92068;684549;100232;0;11
1.7923E+12;3;0;3;0;0;1;2;0;0;3120;30196;4037;0;11
1.7923E+12;3;0;3;0;0;0;3;0;0;2584;61865;7722;0;11
1.7923E+12;3;0;3;0;0;0;3;0;0;1229;53538;6493;0;11
1.7923E+12;3;0;3;0;0;0;3;0;0;35;86417;10939;0;11
1.7923E+12;3;0;3;0;0;0;3;0;0;3720;83525;10648;38;11
1.79231E+12;3;0;3;0;3;0;0;0;0;1824;24557;3550;0;11
1.79231E+12;3;0;3;0;0;0;3;0;0;91;64615;7889;0;11
1.79232E+12;3;0;3;0;0;0;3;0;0;873;16458;2057;1;11
1.79236E+12;3;0;3;0;0;0;3;0;0;9312;39495;5816;0;11
1.79236E+12;3;0;3;0;0;2;1;0;0;76495;620624;88064;0;2
1.79237E+12;3;0;3;0;0;0;3;0;0;69;61834;8143;2861;11
1.79237E+12;3;0;3;0;0;1;2;0;0;38443;242185;33553;0;11
1.79238E+12;3;0;3;0;0;3;0;0;0;121;48789;5883;0;2
1.79239E+12;3;0;3;0;0;0;3;0;0;1902;52228;6653;0;11
1.7924E+12;3;0;3;0;0;3;0;0;0;374;29322;3535;0;2
1.79245E+12;3;0;3;0;1;0;2;0;0;50161;659397;90703;0;11
1.79246E+12;3;0;3;0;0;3;0;0;0;28818;126758;16315;0;2
1.79246E+12;3;0;3;0;0;3;0;0;0;103011;186820;23073;0;2
1.79247E+12;3;0;3;0;0;2;1;0;0;59279;333314;48196;0;2
1.79249E+12;3;0;3;0;1;1;1;0;0;6901;44094;5444;482;11
1.79249E+12;3;0;3;0;1;0;2;0;0;1003;14173;1989;0;11
1.7925E+12;3;0;3;0;0;0;3;0;0;205;70690;8815;0;11
1.80064E+12;3;0;3;0;0;0;3;0;0;456;27137;3283;0;11
1.8018E+12;3;0;3;0;0;0;3;0;0;4366267;2383224;287415;0;11
1.80211E+12;3;0;3;0;1;0;2;0;0;1565;37055;4742;0;11
1.80213E+12;3;0;3;0;1;0;2;0;0;10300;133589;18753;0;11
1.80249E+12;3;0;3;0;0;3;0;0;0;9120;61166;7747;0;2
1.80284E+12;3;1;2;0;0;0;3;0;0;17391;91227;13209;8138;11
1.80299E+12;3;0;3;0;0;2;1;0;0;35153;91368;13239;845;2
1.80367E+12;3;0;3;0;0;3;0;0;0;6105;65439;8736;0;2
1.89006E+12;3;0;3;0;2;1;0;0;0;121539;130981;15795;0;11
1.89007E+12;3;0;3;0;3;0;0;0;0;39967;100140;13271;0;11
1.89008E+12;3;0;3;0;1;0;2;0;0;48080;81896;10010;0;11
1.89011E+12;3;0;3;0;0;0;3;0;0;5818;91473;15421;18293;11
1.89014E+12;3;0;3;0;1;0;2;0;0;11975;344160;41505;0;11
1.89014E+12;3;0;3;0;0;1;2;0;0;212019;249843;30129;0;11
1.89014E+12;3;0;3;0;0;3;0;0;0;63504;189636;26283;0;2
1.89171E+12;3;0;3;0;1;0;2;0;0;13367;70681;9811;0;11
1.89172E+12;3;0;3;0;0;2;1;0;0;112278;520725;70529;0;2
1.89172E+12;3;0;3;0;1;2;0;0;0;2825;71645;8793;0;2
1.89173E+12;3;0;3;0;0;0;3;0;0;102437;151918;20997;7098;11
1.89175E+12;3;0;3;0;0;2;1;0;0;78550;107755;13087;0;2
1.89175E+12;3;0;3;0;0;3;0;0;0;16588;122224;16883;0;2
1.89175E+12;3;0;3;0;0;3;0;0;0;21793;154691;19031;0;2
910267063;2;2;0;0;0;0;2;0;0;5335;23768;0;0;12
1715828297;2;2;0;0;0;0;2;0;0;5733;30758;0;0;12
1.00031E+11;2;0;2;0;0;2;0;0;0;1731;136536;16963;0;2
1.00267E+11;2;0;2;0;0;0;2;0;0;404;20458;2755;0;11
1.00426E+11;2;0;2;0;0;2;0;0;0;37691;32918;4760;0;2
1.00722E+11;2;0;2;0;1;0;1;0;0;20056;145755;17632;0;11
1.00752E+11;2;0;2;0;0;1;1;0;0;425;9364;1286;0;11
1.00823E+11;2;0;2;0;0;2;0;0;0;43422;90099;10865;0;2
1.01122E+11;2;0;2;0;0;2;0;0;0;4552;10929;1318;0;2
1.01176E+11;2;0;2;0;0;2;0;0;0;11330;38023;5497;0;2
1.01314E+11;2;0;2;0;0;1;1;0;0;8744;36724;5607;0;11
1.01381E+11;2;0;2;0;1;0;1;0;0;9233;32881;4374;0;11
1.01699E+11;2;0;2;0;0;1;1;0;0;6596;26615;4167;0;11
1.01835E+11;2;0;2;0;0;0;2;0;0;834;97827;12819;0;11
1.02064E+11;2;0;2;0;0;1;1;0;0;28314;168294;24442;899;11
1.02128E+11;2;0;2;0;0;0;2;0;0;454;6960;969;0;11
1.02284E+11;2;0;2;0;0;1;1;0;0;4117;39278;5092;0;11
1.0237E+11;2;0;2;0;0;2;0;0;0;38000;41943;5058;0;2
1.02373E+11;2;0;2;0;0;2;0;0;0;143765;125568;17403;0;2
1.02417E+11;2;0;2;0;0;0;2;0;0;1160;7584;1100;138;11
1.02717E+11;2;0;2;0;0;2;0;0;0;22136;51268;6746;0;2
1.02719E+11;2;0;2;0;0;2;0;0;0;28756;39129;4758;0;2
1.02769E+11;2;0;2;0;0;1;1;0;0;5730;38153;5659;0;11
1.03628E+11;2;0;2;0;0;1;1;0;0;1458;74788;9209;0;11
1.60012E+11;2;0;2;0;0;0;2;0;0;14302;910276;173433;0;11
1.9E+11;2;0;2;0;2;0;0;0;0;29320;109082;13776;0;11
1.90005E+11;2;0;2;0;0;2;0;0;0;258959;273150;32941;0;2
1.90005E+11;2;0;2;0;0;0;2;0;0;45534;56618;6852;0;11
1.90082E+11;2;0;2;0;0;2;0;0;0;1513;13132;1819;0;2
1.90086E+11;2;1;1;0;0;0;2;0;0;2000;52100;6291;0;11
1.90088E+11;2;0;2;0;0;0;2;0;0;53545;132424;15970;0;11
1.90096E+11;2;0;2;0;2;0;0;0;0;74;10794;1320;0;11
1.901E+11;2;0;2;0;1;0;1;0;0;233;52009;6714;0;11
1.90101E+11;2;0;2;0;1;1;0;0;0;10800;54011;6588;0;11
1.90147E+11;2;0;2;0;2;0;0;0;0;28121;72125;9130;0;11
1.90155E+11;2;0;2;0;0;0;2;0;0;61355;167582;20210;0;11
1.90161E+11;2;0;2;0;0;0;2;0;0;46338;82772;10975;0;11
1.90168E+11;2;0;2;0;0;0;2;0;0;9795;48732;6815;0;11
1.90168E+11;2;0;2;0;0;0;2;0;0;61192;611530;84757;0;11
1.90313E+11;2;0;2;0;0;0;2;0;0;1288;28894;3665;0;11
1.90315E+11;2;0;2;0;0;2;0;0;0;1751;27223;3282;0;2
1.90315E+11;2;0;2;0;1;1;0;0;0;17030;43835;6576;0;11
1.90329E+11;2;0;2;0;0;2;0;0;0;43655;199941;25379;0;2
1.90333E+11;2;0;2;0;0;2;0;0;0;4369;18411;2425;0;2
1.90337E+11;2;0;2;0;0;0;2;0;0;116010;143042;23601;10012;11
1.90337E+11;2;0;2;0;0;2;0;0;0;56212;70249;8596;0;2
1.90338E+11;2;0;2;0;0;0;2;0;0;17488;48938;5901;0;11
1.90341E+11;2;0;2;0;0;1;1;0;0;3069;143967;17939;0;11
1.90344E+11;2;0;2;0;0;2;0;0;0;20970;125832;16234;0;2
1.90348E+11;2;0;2;0;0;2;0;0;0;46908;100336;12947;0;2
1.9035E+11;2;0;2;0;0;0;2;0;0;1831;43561;5280;0;11
1.90351E+11;2;0;2;0;0;0;2;0;0;1631;70006;8829;0;11
1.90353E+11;2;0;2;0;0;1;1;0;0;306;25359;3586;138;11
1.90358E+11;2;0;2;0;0;2;0;0;0;36360;88028;14342;0;2
1.90361E+11;2;0;2;0;0;1;1;0;0;87;191637;24247;0;11
1.90366E+11;2;0;2;0;0;0;2;0;0;396;14513;2246;2016;11
1.90373E+11;2;0;2;0;0;0;2;0;0;38;10631;1299;0;11
1.90373E+11;2;0;2;0;0;1;1;0;0;7169;34693;4679;0;11
1.90375E+11;2;0;2;0;0;2;0;0;0;24118;21891;3164;0;2
1.90375E+11;2;0;2;0;0;2;0;0;0;78500;37026;5131;0;2
1.9038E+11;2;0;2;0;0;2;0;0;0;6049;29823;4441;0;2
1.9038E+11;2;0;2;0;0;1;1;0;0;134393;101742;13862;0;11
1.90382E+11;2;0;2;0;0;0;2;0;0;352;27633;3794;0;11
1.90389E+11;2;0;2;0;0;0;2;0;0;604;35406;5401;425;11
1.90391E+11;2;0;2;0;0;2;0;0;0;52423;72752;8944;0;2
1.90391E+11;2;0;2;0;0;1;1;0;0;92;9981;1323;0;11
1.90392E+11;2;0;2;0;0;0;2;0;0;17869;561909;74508;0;11
1.90394E+11;2;0;2;0;0;2;0;0;0;16438;90404;13519;0;2
1.90401E+11;2;0;2;0;0;0;2;0;0;2484;31529;4026;0;11
1.90403E+11;2;0;2;0;0;1;1;0;0;6233;18532;2702;0;11
2.00887E+11;2;0;2;0;0;0;2;0;0;6800;40754;5130;0;11
2.01263E+11;2;0;2;0;0;1;1;0;0;158;5367;702;0;11
2.01728E+11;2;0;2;0;0;0;2;0;0;153;2242;302;0;11
3.00797E+11;2;0;2;0;2;0;0;0;0;35;9333;1181;0;11
3.02019E+11;2;0;2;0;0;0;2;0;0;303;26012;3434;0;11
4.0073E+11;2;0;2;0;0;2;0;0;0;9721;41497;5425;0;2
4.00905E+11;2;0;2;0;0;0;2;0;0;217;10111;1235;0;11
4.01024E+11;2;0;2;0;0;2;0;0;0;4058;32470;4378;0;2
4.01101E+11;2;0;2;0;0;0;2;0;0;2317;35004;4857;0;11
4.01316E+11;2;0;2;0;0;0;2;0;0;9966;32964;5489;6308;11
4.90041E+11;2;0;2;0;0;0;2;0;0;160;15531;2002;0;11
5.01318E+11;2;0;2;0;0;1;1;0;0;427;5577;676;0;11
5.01359E+11;2;0;2;0;0;1;1;0;0;21655;53132;7528;0;11
5.01591E+11;2;0;2;0;0;2;0;0;0;3891;46681;5994;0;2
5.01959E+11;2;0;2;0;2;0;0;0;0;3319;57252;7046;0;11
5.0213E+11;2;0;2;0;0;2;0;0;0;84000;78030;11750;0;2
5.02167E+11;2;0;2;0;0;1;1;0;0;6239;53039;6465;0;11
5.02285E+11;2;0;2;0;0;2;0;0;0;732;28328;3415;0;2
5.90061E+11;2;0;2;0;1;0;1;0;0;24915;52238;6354;0;11
5.90061E+11;2;0;2;0;0;0;2;0;0;167;3487;487;0;11
5.91718E+11;2;0;2;0;0;0;2;0;0;1176;8366;1008;0;11
5.91725E+11;2;0;2;0;0;0;2;0;0;165559;200399;34761;0;11
5.91729E+11;2;0;2;0;0;0;2;0;0;182;8925;1090;0;11
6.014E+11;2;0;2;0;0;0;2;0;0;800;13272;1840;0;11
7.01161E+11;2;0;2;0;0;0;2;0;0;43950;118203;16955;4311;11
7.01502E+11;2;0;2;0;0;0;2;0;0;2377;70324;9049;0;11
7.0163E+11;2;0;2;0;0;2;0;0;0;519;10895;1379;0;2
7.02097E+11;2;0;1;1;0;0;2;0;0;245220;59081;8174;2782;11
7.02932E+11;2;0;2;0;0;2;0;0;0;253;62011;8895;0;2
7.03373E+11;2;0;2;0;0;1;1;0;0;22426;114208;22444;0;11
7.03652E+11;2;0;2;0;0;1;1;0;0;3042;118610;14304;0;11
7.03716E+11;2;0;2;0;0;2;0;0;0;5338;42736;5842;0;2
7.04414E+11;2;0;0;2;0;0;2;0;0;83030;33006;5208;2310;11
7.04727E+11;2;0;2;0;0;0;2;0;0;119880;33556;4046;0;11
7.05344E+11;2;0;0;2;0;0;2;0;0;231099;120709;18227;8448;11
7.06345E+11;2;0;0;2;0;0;2;0;0;59100;20850;3139;1459;11
7.90085E+11;2;0;2;0;0;1;1;0;0;742;34032;4640;0;11
7.90099E+11;2;0;2;0;0;0;2;0;0;49526;85097;10282;0;11
7.90101E+11;2;0;2;0;0;2;0;0;0;20230;367477;45566;0;2
7.91731E+11;2;0;2;0;0;1;1;0;0;23042;30408;3719;0;11
8.91701E+11;2;0;2;0;0;0;2;0;0;2332;8533;1065;0;11
9.00712E+11;2;0;2;0;0;0;2;0;0;943;44437;5358;0;11
9.02686E+11;2;0;2;0;0;0;2;0;0;237;3937;589;0;11
9.0362E+11;2;0;2;0;0;2;0;0;0;57880;239335;28975;0;2
9.04797E+11;2;1;0;1;0;0;2;0;0;3759;8468;1061;0;11
9.05114E+11;2;0;2;0;0;2;0;0;0;2000;27522;4310;0;2
9.05942E+11;2;0;2;0;0;0;2;0;0;447;12800;1543;0;11
9.06466E+11;2;0;2;0;0;2;0;0;0;30480;156510;20431;0;2
9.07135E+11;2;0;2;0;0;0;2;0;0;19200;97198;12026;0;11
9.08772E+11;2;0;2;0;1;1;0;0;0;89;5194;631;0;11
9.08837E+11;2;1;1;0;0;1;1;0;0;16387;162370;19652;0;11
9.09246E+11;2;0;2;0;0;2;0;0;0;4275;25879;3202;0;2
9.10695E+11;2;0;2;0;0;2;0;0;0;10870;66894;9398;0;2
9.10976E+11;2;0;2;0;1;0;1;0;0;4546;96899;11761;0;11
9.11259E+11;2;0;2;0;1;0;1;0;0;5592;115151;13921;0;11
9.11825E+11;2;0;2;0;0;0;2;0;0;187;1460;203;0;11
9.12111E+11;2;0;2;0;0;1;1;0;0;203;13310;1659;0;11
9.12182E+11;2;0;2;0;0;1;1;0;0;23097;29777;4330;0;11
9.13175E+11;2;0;2;0;0;1;1;0;0;4225;28011;3509;0;11
9.1328E+11;2;0;2;0;0;1;1;0;0;5594;66987;8747;0;11
9.13314E+11;2;0;2;0;0;0;2;0;0;435;7801;1023;0;11
9.13984E+11;2;0;2;0;0;2;0;0;0;24901;117873;14764;0;2
9.14072E+11;2;0;2;0;0;0;2;0;0;105;19561;2517;0;11
9.14793E+11;2;0;2;0;0;0;2;0;0;1935;25342;3107;0;11
9.15258E+11;2;0;2;0;0;1;1;0;0;681;14792;1990;0;11
9.15287E+11;2;0;2;0;0;0;2;0;0;2530;11854;1742;829;11
9.16014E+11;2;0;2;0;0;2;0;0;0;1473;18986;2289;0;2
9.16323E+11;2;0;2;0;0;1;1;0;0;11298;24370;3273;0;11
9.16425E+11;2;0;2;0;0;2;0;0;0;55000;15491;2146;0;2
9.16646E+11;2;0;2;0;1;1;0;0;0;4747;27597;3541;0;11
9.16973E+11;2;0;2;0;0;1;1;0;0;620;49039;6246;0;11
9.17292E+11;2;0;2;0;0;1;1;0;0;122910;40239;5788;1762;11
9.17391E+11;2;0;2;0;0;2;0;0;0;15693;79298;9616;0;2
9.1854E+11;2;0;2;0;0;0;2;0;0;597;3316;432;0;11
9.18742E+11;2;0;2;0;0;0;2;0;0;343;29310;3566;0;11
9.19646E+11;2;0;2;0;0;2;0;0;0;11570;40884;6401;0;2
9.19769E+11;2;0;2;0;0;2;0;0;0;341;6961;898;0;2
9.20151E+11;2;0;2;0;0;2;0;0;0;38504;34362;4449;0;2
9.21152E+11;2;0;2;0;0;2;0;0;0;7167;38746;5051;0;2
9.26411E+11;2;0;2;0;0;2;0;0;0;1716;7341;1059;0;2
9.2718E+11;2;0;2;0;1;0;1;0;0;430;5350;658;0;11
9.27583E+11;2;0;2;0;0;2;0;0;0;21142;18696;2346;0;2
9.28945E+11;2;0;2;0;0;0;2;0;0;16788;31728;4968;4758;11
9.30509E+11;2;0;2;0;0;2;0;0;0;38470;78853;10291;0;2
9.30538E+11;2;0;2;0;0;2;0;0;0;15419;74238;14496;0;2
9.51063E+11;2;0;2;0;0;2;0;0;0;36234;39862;5970;0;2
9.54735E+11;2;0;2;0;0;2;0;0;0;26493;223937;47179;0;2
9.54901E+11;2;0;2;0;0;2;0;0;0;35390;44814;6701;0;2
9.56224E+11;2;0;2;0;0;2;0;0;0;7380;24936;4111;0;2
9.57116E+11;2;0;2;0;0;2;0;0;0;245;80146;10146;0;2
9.68584E+11;2;0;2;0;1;0;1;0;0;78190;1617203;214440;0;11
9.90001E+11;2;0;2;0;0;0;2;0;0;44779;72834;10094;0;11
9.90003E+11;2;0;2;0;0;2;0;0;0;31570;62945;8037;0;2
9.90003E+11;2;0;2;0;2;0;0;0;0;359;18289;2829;0;11
9.90004E+11;2;0;2;0;0;1;1;0;0;3930;69704;10768;2202;11
9.90004E+11;2;0;2;0;0;0;2;0;0;60177;55714;6718;0;11
9.90007E+11;2;0;2;0;0;0;2;0;0;18016;64367;7761;0;11
9.90008E+11;2;0;2;0;0;2;0;0;0;48000;76497;9684;0;2
9.90011E+11;2;0;2;0;1;1;0;0;0;8664;23499;3160;0;11
9.90011E+11;2;0;2;0;0;0;2;0;0;19230;36260;4807;0;11
9.90012E+11;2;0;2;0;0;0;2;0;0;2139;14889;2063;0;11
9.90013E+11;2;0;2;0;2;0;0;0;0;6455;433405;54868;0;11
9.90021E+11;2;0;2;0;2;0;0;0;0;5854;36865;5106;0;11
9.90022E+11;2;0;2;0;0;2;0;0;0;25041;38190;5133;0;2
9.90026E+11;2;0;2;0;0;0;2;0;0;2945;146390;18464;0;11
9.90035E+11;2;0;2;0;1;1;0;0;0;30282;245455;31024;0;11
9.90044E+11;2;0;2;0;0;2;0;0;0;5751;41323;5028;0;2
9.90127E+11;2;0;2;0;0;2;0;0;0;122046;161774;23168;0;2
9.90133E+11;2;0;2;0;0;0;2;0;0;12584;78341;11328;0;11
9.90137E+11;2;0;2;0;1;1;0;0;0;22158;170161;20521;0;11
9.90146E+11;2;0;2;0;1;0;1;0;0;1500;30820;4026;0;11
9.90153E+11;2;0;2;0;0;2;0;0;0;9669;60330;8694;0;2
9.90155E+11;2;0;2;0;1;1;0;0;0;26009;45341;5501;0;11
9.9021E+11;2;0;2;0;1;0;1;0;0;2000;83297;10045;0;11
9.90232E+11;2;0;2;0;0;1;1;0;0;10369;52552;8512;3134;11
9.9029E+11;2;0;2;0;0;0;2;0;0;18125;33853;4081;0;11
9.90295E+11;2;0;2;0;1;1;0;0;0;2658;26061;3299;0;11
9.90318E+11;2;0;2;0;0;1;1;0;0;234385;388823;46891;0;11
9.90324E+11;2;0;2;0;0;0;2;0;0;78100;82889;12980;0;11
9.90326E+11;2;0;2;0;0;0;2;0;0;29;6085;786;0;11
9.90332E+11;2;0;2;0;0;0;2;0;0;541;18671;2342;0;11
9.90339E+11;2;0;2;0;0;0;2;0;0;93;8010;1068;0;11
9.9035E+11;2;0;2;0;1;0;1;0;0;1176;9382;1233;0;11
9.90498E+11;2;0;2;0;1;0;1;0;0;155618;176608;21661;0;11
9.90518E+11;2;0;2;0;0;1;1;0;0;514;5389;722;0;11
9.90522E+11;2;0;2;0;0;0;2;0;0;10083;110104;13311;0;11
9.90608E+11;2;0;2;0;0;2;0;0;0;43800;90662;11477;0;2
9.90632E+11;2;0;2;0;0;0;2;0;0;24;17880;2383;0;11
9.90649E+11;2;0;2;0;0;2;0;0;0;102000;177190;21368;0;2
9.90774E+11;2;0;2;0;0;0;2;0;0;31;14599;1827;0;11
9.90775E+11;2;0;2;0;0;1;1;0;0;53362;97392;11744;0;11
9.90805E+11;2;0;2;0;2;0;0;0;0;2462;24637;3072;0;11
9.90805E+11;2;0;2;0;0;0;2;0;0;3760;98430;13187;3634;11
9.90835E+11;2;0;2;0;0;2;0;0;0;4692;78429;10845;0;2
9.90853E+11;2;0;2;0;0;0;2;0;0;82;22712;2821;0;11
9.90863E+11;2;0;2;0;1;1;0;0;0;49000;35336;4368;0;11
9.90868E+11;2;0;2;0;0;0;2;0;0;312530;536264;83978;0;11
9.90887E+11;2;2;0;0;0;0;2;0;0;10324;66493;8325;0;12
9.90943E+11;2;0;2;0;0;0;2;0;0;202;9981;1257;0;11
9.90947E+11;2;0;2;0;0;0;2;0;0;1064;15232;2064;0;11
9.91004E+11;2;0;2;0;1;0;1;0;0;211;8529;1043;0;11
9.91011E+11;2;0;2;0;0;0;2;0;0;48;23268;3006;0;11
9.91025E+11;2;0;2;0;1;0;1;0;0;36220;74520;9697;0;11
9.91028E+11;2;0;2;0;0;2;0;0;0;2740;124607;15810;0;2
9.91116E+11;2;0;2;0;2;0;0;0;0;5253;57705;8482;0;11
9.91127E+11;2;0;2;0;0;2;0;0;0;174184;166395;20067;0;2
9.91165E+11;2;0;2;0;0;1;1;0;0;73;29745;3598;0;11
9.91169E+11;2;0;2;0;0;0;2;0;0;500;49840;6447;0;11
9.9117E+11;2;0;2;0;0;0;2;0;0;54000;95514;11518;0;11
9.91179E+11;2;0;2;0;1;0;1;0;0;12512;92290;12951;0;11
9.91194E+11;2;0;2;0;0;1;1;0;0;3693;101559;12275;0;11
9.91197E+11;2;0;2;0;0;0;2;0;0;213;8198;988;0;11
9.91199E+11;2;0;2;0;0;0;2;0;0;143;31845;3889;0;11
9.91216E+11;2;0;2;0;0;0;2;0;0;495000;347881;44041;0;11
9.91247E+11;2;0;2;0;0;0;2;0;0;1462;12178;1468;0;11
9.91247E+11;2;2;0;0;0;0;2;0;0;42732;158040;20003;0;12
9.91267E+11;2;0;2;0;0;0;2;0;0;3920;90553;10943;0;11
9.9127E+11;2;0;2;0;0;2;0;0;0;8912;100077;12406;0;2
9.91273E+11;2;0;2;0;0;2;0;0;0;1370;32295;4337;0;2
9.91295E+11;2;0;2;0;0;0;2;0;0;83;7828;1141;0;11
9.91302E+11;2;0;2;0;0;0;2;0;0;43;6637;810;0;11
9.91315E+11;2;0;2;0;0;0;2;0;0;196;2523;333;0;11
9.91316E+11;2;0;2;0;0;0;2;0;0;58380;223748;28326;0;11
9.91324E+11;2;0;2;0;0;2;0;0;0;30846;227725;31115;0;2
9.91324E+11;2;0;2;0;1;0;1;0;0;705;25766;3330;0;11
9.91326E+11;2;0;2;0;0;1;1;0;0;101000;109111;13372;0;11
9.91326E+11;2;0;2;0;0;0;2;0;0;1414;54415;6650;0;11
9.91327E+11;2;0;2;0;0;2;0;0;0;37214;140700;20207;0;2
9.91327E+11;2;0;2;0;0;1;1;0;0;35719;747386;103299;0;11
9.91329E+11;2;0;2;0;0;1;1;0;0;378;17160;2088;0;11
9.91331E+11;2;0;2;0;0;0;2;0;0;850;39560;5180;1262;11
9.91339E+11;2;0;2;0;1;0;1;0;0;28;46075;5984;1269;11
9.91341E+11;2;0;2;0;2;0;0;0;0;2938;74665;9763;0;11
9.91351E+11;2;0;2;0;0;0;2;0;0;145;5795;718;0;11
9.9136E+11;2;0;2;0;0;1;1;0;0;16300;40270;5881;0;11
9.9137E+11;2;0;2;0;0;0;1;0;1;11400000;379962;45822;0;7
9.91373E+11;2;0;2;0;0;0;2;0;0;7580;199923;26508;9995;11
9.91373E+11;2;0;2;0;0;0;2;0;0;10858;913601;110325;0;11
9.91385E+11;2;0;2;0;0;0;2;0;0;127;7674;988;0;11
9.91391E+11;2;0;2;0;0;2;0;0;0;97887;309931;42955;0;2
9.91391E+11;2;0;2;0;0;0;2;0;0;872;9540;1308;0;11
9.91401E+11;2;0;2;0;0;2;0;0;0;5935;40261;5675;0;2
9.91418E+11;2;0;2;0;0;2;0;0;0;9247;64785;9720;0;2
9.91426E+11;2;0;2;0;1;1;0;0;0;942;45057;5985;0;11
9.9143E+11;2;0;2;0;0;1;1;0;0;1966;41201;5793;0;11
9.91435E+11;2;0;2;0;0;1;1;0;0;20532;356616;49371;0;11
9.91441E+11;2;0;2;0;0;2;0;0;0;3673;30603;4791;0;2
9.91445E+11;2;0;2;0;0;0;2;0;0;90;30757;3893;0;11
9.91448E+11;2;0;2;0;0;2;0;0;0;19646;75013;9495;0;2
9.91449E+11;2;0;2;0;0;0;2;0;0;5850;110002;16128;2594;11
9.91454E+11;2;0;2;0;0;1;1;0;0;4597;42265;5480;0;11
9.91457E+11;2;0;2;0;0;0;2;0;0;75518;928167;111936;0;11
9.91458E+11;2;0;2;0;2;0;0;0;0;495;221156;34621;0;11
9.91463E+11;2;0;2;0;0;1;1;0;0;905960;478655;57764;0;11
9.91495E+11;2;0;2;0;1;1;0;0;0;620;18437;2225;0;11
9.91515E+11;2;0;2;0;0;0;2;0;0;2698;357790;43342;0;11
9.91515E+11;2;0;2;0;0;1;1;0;0;22351;252358;36155;0;11
9.9152E+11;2;0;2;0;0;2;0;0;0;44000;54327;6551;0;2
9.9152E+11;2;0;2;0;1;0;1;0;0;5;21435;2688;0;11
9.91521E+11;2;0;2;0;0;0;1;0;1;54612;71494;8642;0;7
9.92104E+11;2;0;2;0;1;1;0;0;0;5131;20197;2435;0;11
9.92105E+11;2;0;2;0;0;0;2;0;0;9474;114176;14371;0;11
9.92105E+11;2;0;2;0;1;1;0;0;0;117;18563;2388;0;11
9.92112E+11;2;0;2;0;0;1;1;0;0;51515;59763;8282;0;11
9.92113E+11;2;0;2;0;0;0;2;0;0;125;19025;2489;0;11
9.92114E+11;2;0;2;0;0;1;1;0;0;20048;19014;2315;0;11
9.92122E+11;2;0;2;0;1;0;0;0;1;294;8985;1108;0;7
9.92123E+11;2;0;2;0;0;0;1;0;1;772;27121;3270;0;7
9.92124E+11;2;0;2;0;0;0;2;0;0;56600;24854;2997;0;11
9.92129E+11;2;0;2;0;1;0;1;0;0;810;33125;4360;0;11
9.92129E+11;2;0;2;0;0;0;2;0;0;318;56707;7238;0;11
9.92136E+11;2;0;2;0;0;2;0;0;0;65238;153773;22235;0;2
9.92138E+11;2;0;2;0;0;0;2;0;0;3864;31318;3824;0;11
9.92139E+11;2;0;2;0;0;2;0;0;0;20094;50477;6532;0;2
9.92143E+11;2;0;2;0;0;0;2;0;0;15826;236720;28548;0;11
9.92145E+11;2;0;2;0;0;0;2;0;0;603;20419;2789;0;11
9.92147E+11;2;0;2;0;0;1;1;0;0;11279;414930;50072;0;11
9.92147E+11;2;0;2;0;0;0;2;0;0;128505;94082;13039;0;11
9.9215E+11;2;0;2;0;0;2;0;0;0;21457;131061;17051;0;2
9.92151E+11;2;0;2;0;0;0;2;0;0;9793;51137;6188;58;11
9.92154E+11;2;0;2;0;0;0;2;0;0;95;27484;3448;0;11
9.92166E+11;2;0;2;0;0;2;0;0;0;38450;97793;11793;0;2
9.92171E+11;2;0;2;0;0;0;2;0;0;155;8748;1107;0;11
9.92173E+11;2;0;2;0;0;1;1;0;0;438;18484;2338;0;11
9.92182E+11;2;0;2;0;1;1;0;0;0;30000;106861;12886;0;11
9.92184E+11;2;0;2;0;0;1;1;0;0;1244;24038;3146;0;11
9.92201E+11;2;0;2;0;0;2;0;0;0;28600;54290;8451;0;2
9.92203E+11;2;0;2;0;0;0;2;0;0;449;44698;5658;0;11
9.9221E+11;2;0;2;0;0;2;0;0;0;25799;100485;13511;0;2
9.92211E+11;2;0;2;0;0;2;0;0;0;35906;303492;36601;0;2
9.92213E+11;2;0;2;0;0;0;2;0;0;3583;83423;11152;0;11
9.92214E+11;2;0;2;0;0;0;2;0;0;24863;47346;7606;2001;11
9.92217E+11;2;0;2;0;1;0;1;0;0;11286;39645;4960;0;11
9.92219E+11;2;0;2;0;0;2;0;0;0;2447;29817;4667;0;2
9.92234E+11;2;0;2;0;0;2;0;0;0;47656;90485;14170;0;2
9.92235E+11;2;0;2;0;0;0;2;0;0;1619;182947;26172;7041;11
9.92236E+11;2;0;2;0;1;1;0;0;0;4047;35286;4255;0;11
9.92239E+11;2;0;2;0;0;2;0;0;0;55600;75760;9136;0;2
9.92246E+11;2;0;2;0;0;1;1;0;0;22002;216285;26099;0;11
9.92258E+11;2;0;2;0;0;0;2;0;0;2153;19469;2565;0;11
9.92259E+11;2;0;2;0;0;0;2;0;0;15696;127967;15701;0;11
9.9226E+11;2;0;2;0;0;0;2;0;0;4994;47697;6239;0;11
9.92261E+11;2;0;2;0;0;0;2;0;0;180;11865;1715;0;11
